rain;economy;agri
368,5;6,24;63,272
514,6;6,24;63,272
414,5;6,24;63,272
514,6;6,24;63,272
368,5;6,24;63,272
322,6;6,24;63,272
397,6;6,24;63,272
165;6,24;63,272
226;6,24;63,272
154,5;6,24;63,272
165;6,24;63,272
473;6,24;63,272
461,4;6,24;63,272
166,9;6,24;63,272
165;6,24;63,272
165;6,24;63,272
457,7;6,24;63,272
239,6;6,24;63,272
208,9;6,24;63,272
488,1;6,24;63,272
461,4;6,24;63,272
397,6;6,24;63,272
397,6;6,24;63,272
461,4;6,24;63,272
165;6,24;63,272
488,1;6,24;63,272
414,5;6,24;63,272
158,6;6,24;63,272
438,7;6,24;63,272
238,6;6,24;63,272
154,5;6,24;63,272
208,9;6,24;63,272
328,3;6,24;63,272
208,3;6,24;63,272
154,5;6,24;63,272
328,3;6,24;63,272
154,5;6,24;63,272
397,6;6,24;63,272
238,6;6,24;63,272
235,1;6,24;63,272
397,6;6,24;63,272
414,5;6,24;63,272
328,3;6,24;63,272
208,9;6,24;63,272
322,6;6,24;63,272
292,2;6,24;63,272
339,4;6,24;63,272
339,4;6,24;63,272
328,3;6,24;63,272
430,8;6,24;63,272
339,4;6,24;63,272
368,5;6,24;63,272
306;6,24;63,272
397,6;6,24;63,272
368,5;6,24;63,272
397,6;6,24;63,272
414,5;6,24;63,272
238,6;6,24;63,272
208,3;6,24;63,272
166,9;6,24;63,272
208,3;6,24;63,272
208,3;6,24;63,272
154,5;6,24;63,272
208,3;6,24;63,272
165;6,24;63,272
166,9;6,24;63,272
154,5;6,24;63,272
154,5;6,24;63,272
430,8;6,24;63,272
165;6,24;63,272
328,3;6,24;63,272
414,5;6,24;63,272
488,1;6,24;63,272
165;6,24;63,272
165;6,24;63,272
165;6,24;63,272
208,3;6,24;63,272
292,3;5,91;17,303
96,1;5,91;17,303
292,3;5,91;17,303
260;5,91;17,303
292,3;5,91;17,303
350,3;5,91;17,303
257,8;5,91;17,303
249,9;5,91;17,303
331,7;5,91;17,303
381,5;5,91;17,303
206,8;5,91;17,303
313,3;5,91;17,303
292,3;5,91;17,303
279,3;5,91;17,303
233,8;5,91;17,303
287,2;5,91;17,303
443,7;5,91;17,303
271,5;5,91;17,303
538,9;5,91;17,303
411;5,91;17,303
82;5,91;17,303
174,2;5,91;17,303
443,7;5,91;17,303
86,4;5,91;17,303
260;5,91;17,303
271,5;5,91;17,303
387,8;5,91;17,303
350,3;5,91;17,303
432,9;5,91;17,303
292,3;5,91;17,303
358,4;5,91;17,303
503,4;5,91;17,303
38,3;5,91;17,303
24;5,91;17,303
355,1;5,91;17,303
89,5;5,91;17,303
355,1;5,91;17,303
384,8;5,91;17,303
311,5;5,91;17,303
333,1;5,91;17,303
384,8;5,91;17,303
89,5;5,91;17,303
56,5;5,91;17,303
183,2;5,91;17,303
178,3;5,91;17,303
174,2;5,91;17,303
76,3;5,91;17,303
183,2;5,91;17,303
381,5;5,91;17,303
257,8;5,91;17,303
333,1;5,91;17,303
358,4;5,91;17,303
333,1;5,91;17,303
358,4;5,91;17,303
344,2;5,91;17,303
503,4;5,91;17,303
503,4;5,91;17,303
485,8;5,91;17,303
503,4;5,91;17,303
503,4;5,91;17,303
381,5;5,91;17,303
183,2;5,91;17,303
143,1;5,91;17,303
381,5;5,91;17,303
463,2;5,91;17,303
463,2;5,91;17,303
538,9;5,91;17,303
410,9;5,91;17,303
89,5;5,91;17,303
89,5;5,91;17,303
183,2;5,91;17,303
232,7;5,91;17,303
538,9;5,91;17,303
557;5,91;17,303
538,9;5,91;17,303
538,9;5,91;17,303
232,7;5,91;17,303
126,3;5,91;17,303
538,9;5,91;17,303
384,8;5,91;17,303
482,8;5,91;17,303
482,8;5,91;17,303
232,7;5,91;17,303
538,9;5,91;17,303
271,5;5,91;17,303
384,8;5,91;17,303
538,9;5,91;17,303
246,6;5,91;17,303
485,8;5,91;17,303
333,1;5,91;17,303
89,5;5,91;17,303
304,5;5,91;17,303
292,3;5,91;17,303
216,6;5,91;17,303
292,3;5,91;17,303
503,4;5,91;17,303
62,2;5,91;17,303
463,2;5,91;17,303
463,2;5,91;17,303
463,2;5,91;17,303
482,8;5,91;17,303
232,7;5,91;17,303
222,9;5,91;17,303
394;5,91;17,303
358,4;5,91;17,303
355,1;5,91;17,303
358,4;5,91;17,303
350,3;5,91;17,303
350,3;5,91;17,303
358,4;5,91;17,303
0,9;5,91;17,303
263,5;5,91;17,303
304,5;5,91;17,303
304,5;5,91;17,303
313,3;5,91;17,303
292,3;5,91;17,303
292,3;5,91;17,303
437,5;5,91;17,303
411;5,91;17,303
307,3;5,91;17,303
237,4;5,91;17,303
188,8;5,91;17,303
221;5,91;17,303
235,6;5,91;17,303
219,2;5,91;17,303
135,6;5,91;17,303
181,3;5,91;17,303
126,3;5,91;17,303
162,7;5,91;17,303
358,4;5,91;17,303
333,1;5,91;17,303
473,2;5,91;17,303
358,4;5,91;17,303
503,4;5,91;17,303
410,9;5,91;17,303
503,4;5,91;17,303
136,2;5,91;17,303
101,3;5,91;17,303
148,8;5,91;17,303
174,2;5,91;17,303
206,8;5,91;17,303
206,8;5,91;17,303
410,9;5,91;17,303
432,9;5,91;17,303
196,4;5,91;17,303
196,4;5,91;17,303
196,4;5,91;17,303
210,6;5,91;17,303
168,4;5,91;17,303
165,9;5,91;17,303
239,2;5,91;17,303
384,8;5,91;17,303
312,9;5,91;17,303
384,8;5,91;17,303
312,9;5,91;17,303
358,4;5,91;17,303
315;5,91;17,303
307,3;5,91;17,303
245,9;5,91;17,303
380,2;5,91;17,303
380,2;5,91;17,303
380,2;5,91;17,303
380,2;5,91;17,303
294;5,91;17,303
208,1;5,91;17,303
473,2;5,91;17,303
473,2;5,91;17,303
350,3;5,91;17,303
350,3;5,91;17,303
350,3;5,91;17,303
350,3;5,91;17,303
394;5,91;17,303
245,9;5,91;17,303
245,9;5,91;17,303
233,4;5,91;17,303
233,4;5,91;17,303
233,4;5,91;17,303
233,4;5,91;17,303
245,9;5,91;17,303
233,4;5,91;17,303
463,2;5,91;17,303
463,2;5,91;17,303
381,5;5,91;17,303
381,5;5,91;17,303
381,5;5,91;17,303
362,6;5,91;17,303
362,6;5,91;17,303
362,6;5,91;17,303
340,1;5,91;17,303
395;5,91;17,303
503,4;5,91;17,303
557;5,91;17,303
557;5,91;17,303
503,4;5,91;17,303
503,4;5,91;17,303
557;5,91;17,303
557;5,91;17,303
557;5,91;17,303
186,3;5,91;17,303
463,2;5,91;17,303
85,5;5,91;17,303
215,5;5,91;17,303
239,6;5,91;17,303
463,2;5,91;17,303
224,2;5,91;17,303
102,3;5,91;17,303
381,5;5,91;17,303
381,5;5,91;17,303
387,8;5,91;17,303
126,3;5,91;17,303
246,6;5,91;17,303
202,1;5,91;17,303
224,2;5,91;17,303
358,4;5,91;17,303
135,6;5,91;17,303
181,3;5,91;17,303
235,6;5,91;17,303
473,2;5,91;17,303
260;5,91;17,303
245,9;5,91;17,303
387,8;5,91;17,303
287,2;5,91;17,303
260;5,91;17,303
224,2;5,91;17,303
210,6;5,91;17,303
138,8;5,91;17,303
168,4;5,91;17,303
260;5,91;17,303
56,5;5,91;17,303
304,5;5,91;17,303
243,3;5,91;17,303
304,5;5,91;17,303
292,3;5,91;17,303
227,2;5,91;17,303
174,2;5,91;17,303
68,7;5,91;17,303
395;5,91;17,303
395;5,91;17,303
411;5,91;17,303
411;5,91;17,303
102,3;5,91;17,303
85,5;5,91;17,303
97,7;5,91;17,303
224,2;5,91;17,303
56,5;5,91;17,303
89,5;5,91;17,303
350,3;5,91;17,303
482,8;5,91;17,303
219,2;5,91;17,303
148,8;5,91;17,303
432,9;5,91;17,303
12,8;5,91;17,303
78,9;5,91;17,303
123,2;5,91;17,303
245,9;5,91;17,303
51,5;4,48;3,539
97,4;4,48;3,539
4,3;4,48;3,539
2,2;4,48;3,539
4,4;4,48;3,539
0,8;4,48;3,539
9,3;4,48;3,539
9,3;4,48;3,539
0,8;4,48;3,539
0,8;4,48;3,539
156,4;11,87;8,744
259,1;11,87;8,744
292,9;11,87;8,744
292,9;11,87;8,744
218,7;11,87;8,744
218,7;11,87;8,744
218,7;11,87;8,744
218,7;11,87;8,744
218,7;11,87;8,744
99,9;11,87;8,744
182,8;11,87;8,744
156,4;11,87;8,744
182,8;11,87;8,744
87,7;11,87;8,744
122,5;11,87;8,744
171,8;11,87;8,744
159,1;11,87;8,744
102,4;11,87;8,744
117,2;11,87;8,744
138,1;11,87;8,744
11;11,87;8,744
5;11,87;8,744
156,4;11,87;8,744
41;11,87;8,744
218,7;11,87;8,744
105,2;11,87;8,744
182,8;11,87;8,744
89,1;11,87;8,744
122,5;11,87;8,744
158;11,87;8,744
150,4;11,87;8,744
130,1;11,87;8,744
138,1;11,87;8,744
206,3;3,29;67,195
354,9;3,29;67,195
349;3,29;67,195
249;3,29;67,195
28,3;3,29;67,195
149,9;3,29;67,195
202,2;3,29;67,195
123,9;3,29;67,195
182,8;3,29;67,195
219,9;3,29;67,195
178,5;3,29;67,195
193,7;3,29;67,195
120,6;3,29;67,195
137,2;3,29;67,195
128,8;3,29;67,195
199,3;3,29;67,195
150,8;3,29;67,195
191,9;3,29;67,195
150,8;3,29;67,195
218,2;3,29;67,195
146,8;3,29;67,195
171,6;3,29;67,195
195;3,29;67,195
171,6;3,29;67,195
183,8;3,29;67,195
195;3,29;67,195
146,2;3,29;67,195
183,8;3,29;67,195
116,4;3,29;67,195
137,2;3,29;67,195
129,3;3,29;67,195
150,8;3,29;67,195
159,8;3,29;67,195
183,8;3,29;67,195
149,9;3,29;67,195
51,5;3,29;67,195
172,8;3,29;67,195
234,3;3,29;67,195
149,9;3,29;67,195
159,8;3,29;67,195
293,5;3,29;67,195
198,1;3,29;67,195
219,9;3,29;67,195
306,1;3,29;67,195
159,8;3,29;67,195
150,8;3,29;67,195
159,8;3,29;67,195
193,1;3,29;67,195
53,4;3,29;67,195
85,7;3,29;67,195
169,2;3,29;67,195
75,4;3,29;67,195
61,6;3,29;67,195
149;3,29;67,195
137,2;3,29;67,195
85,7;3,29;67,195
150,8;3,29;67,195
249;3,29;67,195
55,1;3,29;67,195
39,6;3,29;67,195
159,8;3,29;67,195
149;3,29;67,195
149;3,29;67,195
193,3;3,29;67,195
185,2;3,29;67,195
183,8;3,29;67,195
201,5;3,29;67,195
166,1;3,29;67,195
166,1;3,29;67,195
150,8;3,29;67,195
185,2;3,29;67,195
150,8;3,29;67,195
149;3,29;67,195
150,8;3,29;67,195
185,2;3,29;67,195
117,4;3,29;67,195
150,8;3,29;67,195
75,4;3,29;67,195
193,1;3,29;67,195
75,4;3,29;67,195
150,8;3,29;67,195
141,4;3,29;67,195
293,5;3,29;67,195
219,9;3,29;67,195
249;3,29;67,195
137,2;3,29;67,195
212,1;3,29;67,195
212,1;3,29;67,195
162,3;3,29;67,195
137,2;3,29;67,195
178,3;3,29;67,195
195;3,29;67,195
249;3,29;67,195
193,1;3,29;67,195
117,1;3,29;67,195
117,1;3,29;67,195
110,3;3,29;67,195
256;3,29;67,195
129;3,29;67,195
151,8;3,29;67,195
178,1;3,29;67,195
124,3;3,29;67,195
91,7;3,29;67,195
91,7;3,29;67,195
151,8;3,29;67,195
129;3,29;67,195
124,3;3,29;67,195
166,1;3,29;67,195
193,1;3,29;67,195
192,5;3,29;67,195
234,3;3,29;67,195
193,1;3,29;67,195
201,5;3,29;67,195
159,8;3,29;67,195
180,7;3,29;67,195
185,2;3,29;67,195
75,2;3,49;63,234
94,6;3,49;63,234
237,8;3,49;63,234
338,9;3,49;63,234
237,8;3,49;63,234
532,8;3,49;63,234
237,8;3,49;63,234
304,5;3,49;63,234
267,2;3,49;63,234
267,2;3,49;63,234
239,7;3,49;63,234
338,9;3,49;63,234
324;3,49;63,234
239,7;3,49;63,234
304,5;3,49;63,234
237,8;3,49;63,234
304,5;3,49;63,234
237,8;3,49;63,234
239,7;3,49;63,234
239,7;3,49;63,234
239,7;3,49;63,234
406,6;3,49;63,234
239,7;3,49;63,234
447,1;3,49;63,234
304,5;3,49;63,234
447,1;3,49;63,234
239,7;3,49;63,234
192,8;3,49;63,234
237,8;3,49;63,234
75,2;3,49;63,234
76;3,49;63,234
63;3,49;63,234
75,2;3,49;63,234
324;3,49;63,234
338,9;3,49;63,234
77,6;3,49;63,234
75,2;3,49;63,234
75,2;3,49;63,234
406,6;3,49;63,234
137,3;3,49;63,234
94,6;3,49;63,234
297,3;3,49;63,234
338,9;3,49;63,234
237,8;3,49;63,234
237,8;3,49;63,234
338,9;3,49;63,234
75,2;3,49;63,234
297,3;3,49;63,234
304,5;3,49;63,234
82,2;3,49;63,234
347,8;3,49;63,234
125,6;3,49;63,234
63;3,49;63,234
94,6;3,49;63,234
220,5;3,49;63,234
87,3;3,49;63,234
63;3,49;63,234
220,5;3,49;63,234
63;3,49;63,234
237,8;3,49;63,234
125,6;3,49;63,234
123,1;3,49;63,234
237,8;3,49;63,234
304,5;3,49;63,234
220,5;3,49;63,234
94,6;3,49;63,234
192,8;3,49;63,234
170,9;3,49;63,234
223,8;3,49;63,234
223,8;3,49;63,234
220,5;3,49;63,234
307,2;3,49;63,234
223,8;3,49;63,234
239,7;3,49;63,234
194;3,49;63,234
237,8;3,49;63,234
239,7;3,49;63,234
237,8;3,49;63,234
304,5;3,49;63,234
125,6;3,49;63,234
87,3;3,49;63,234
77,6;3,49;63,234
87,3;3,49;63,234
87,3;3,49;63,234
63;3,49;63,234
87,3;3,49;63,234
75,2;3,49;63,234
77,6;3,49;63,234
63;3,49;63,234
63;3,49;63,234
307,2;3,49;63,234
75,2;3,49;63,234
220,5;3,49;63,234
304,5;3,49;63,234
297,3;3,49;63,234
75,2;3,49;63,234
75,2;3,49;63,234
75,2;3,49;63,234
87,3;3,49;63,234
293,7;1,68;17,29
99,6;1,68;17,29
293,7;1,68;17,29
281,5;1,68;17,29
293,7;1,68;17,29
309,5;1,68;17,29
253;1,68;17,29
274;1,68;17,29
376,5;1,68;17,29
332,2;1,68;17,29
205,8;1,68;17,29
299,4;1,68;17,29
293,7;1,68;17,29
299,3;1,68;17,29
198,9;1,68;17,29
249,1;1,68;17,29
352,1;1,68;17,29
287,5;1,68;17,29
377,2;1,68;17,29
344,4;1,68;17,29
119,9;1,68;17,29
157,4;1,68;17,29
352,1;1,68;17,29
153,9;1,68;17,29
281,5;1,68;17,29
287,5;1,68;17,29
318;1,68;17,29
309,5;1,68;17,29
209,4;1,68;17,29
293,7;1,68;17,29
221,8;1,68;17,29
353,4;1,68;17,29
43,8;1,68;17,29
26,8;1,68;17,29
267;1,68;17,29
100;1,68;17,29
267;1,68;17,29
220,9;1,68;17,29
271,1;1,68;17,29
228,6;1,68;17,29
220,9;1,68;17,29
100;1,68;17,29
59,5;1,68;17,29
139,3;1,68;17,29
215,2;1,68;17,29
157,4;1,68;17,29
67,6;1,68;17,29
139,3;1,68;17,29
332,2;1,68;17,29
253;1,68;17,29
228,6;1,68;17,29
221,8;1,68;17,29
228,6;1,68;17,29
221,8;1,68;17,29
348,7;1,68;17,29
353,4;1,68;17,29
353,4;1,68;17,29
334,7;1,68;17,29
353,4;1,68;17,29
353,4;1,68;17,29
332,2;1,68;17,29
139,3;1,68;17,29
170,9;1,68;17,29
332,2;1,68;17,29
192,1;1,68;17,29
192,1;1,68;17,29
377,2;1,68;17,29
342,4;1,68;17,29
100;1,68;17,29
100;1,68;17,29
139,3;1,68;17,29
246,7;1,68;17,29
377,2;1,68;17,29
364,8;1,68;17,29
377,2;1,68;17,29
377,2;1,68;17,29
246,7;1,68;17,29
125;1,68;17,29
377,2;1,68;17,29
220,9;1,68;17,29
382,4;1,68;17,29
382,4;1,68;17,29
246,7;1,68;17,29
377,2;1,68;17,29
287,5;1,68;17,29
220,9;1,68;17,29
377,2;1,68;17,29
275,7;1,68;17,29
334,7;1,68;17,29
228,6;1,68;17,29
100;1,68;17,29
345,4;1,68;17,29
293,7;1,68;17,29
212,7;1,68;17,29
293,7;1,68;17,29
353,4;1,68;17,29
53,4;1,68;17,29
192,1;1,68;17,29
192,1;1,68;17,29
192,1;1,68;17,29
382,4;1,68;17,29
246,7;1,68;17,29
245,8;1,68;17,29
259,7;1,68;17,29
221,8;1,68;17,29
267;1,68;17,29
221,8;1,68;17,29
309,5;1,68;17,29
309,5;1,68;17,29
221,8;1,68;17,29
0,4;1,68;17,29
288,4;1,68;17,29
345,4;1,68;17,29
345,4;1,68;17,29
299,4;1,68;17,29
293,7;1,68;17,29
293,7;1,68;17,29
350,3;1,68;17,29
344,4;1,68;17,29
253,3;1,68;17,29
245,2;1,68;17,29
206,8;1,68;17,29
235,4;1,68;17,29
288,3;1,68;17,29
284,9;1,68;17,29
133,8;1,68;17,29
170;1,68;17,29
125;1,68;17,29
163,4;1,68;17,29
221,8;1,68;17,29
228,6;1,68;17,29
261,7;1,68;17,29
221,8;1,68;17,29
353,4;1,68;17,29
342,4;1,68;17,29
353,4;1,68;17,29
173,4;1,68;17,29
114,5;1,68;17,29
100;1,68;17,29
157,4;1,68;17,29
205,8;1,68;17,29
205,8;1,68;17,29
342,4;1,68;17,29
209,4;1,68;17,29
288,8;1,68;17,29
288,8;1,68;17,29
288,8;1,68;17,29
304,5;1,68;17,29
271,3;1,68;17,29
260,2;1,68;17,29
278;1,68;17,29
220,9;1,68;17,29
264,4;1,68;17,29
220,9;1,68;17,29
264,4;1,68;17,29
221,8;1,68;17,29
245,4;1,68;17,29
253,3;1,68;17,29
247,3;1,68;17,29
319,3;1,68;17,29
319,3;1,68;17,29
319,3;1,68;17,29
319,3;1,68;17,29
276,2;1,68;17,29
271,2;1,68;17,29
261,7;1,68;17,29
261,7;1,68;17,29
309,5;1,68;17,29
309,5;1,68;17,29
309,5;1,68;17,29
309,5;1,68;17,29
259,7;1,68;17,29
247,3;1,68;17,29
247,3;1,68;17,29
278,8;1,68;17,29
278,8;1,68;17,29
278,8;1,68;17,29
278,8;1,68;17,29
247,3;1,68;17,29
278,8;1,68;17,29
192,1;1,68;17,29
192,1;1,68;17,29
332,2;1,68;17,29
332,2;1,68;17,29
332,2;1,68;17,29
323,4;1,68;17,29
323,4;1,68;17,29
323,4;1,68;17,29
309,8;1,68;17,29
331,5;1,68;17,29
353,4;1,68;17,29
364,8;1,68;17,29
364,8;1,68;17,29
353,4;1,68;17,29
353,4;1,68;17,29
364,8;1,68;17,29
364,8;1,68;17,29
364,8;1,68;17,29
257,7;1,68;17,29
192,1;1,68;17,29
98,4;1,68;17,29
238,6;1,68;17,29
244,5;1,68;17,29
192,1;1,68;17,29
299,5;1,68;17,29
123,8;1,68;17,29
332,2;1,68;17,29
332,2;1,68;17,29
318;1,68;17,29
125;1,68;17,29
275,7;1,68;17,29
271,2;1,68;17,29
299,5;1,68;17,29
221,8;1,68;17,29
133,8;1,68;17,29
170;1,68;17,29
288,3;1,68;17,29
261,7;1,68;17,29
281,5;1,68;17,29
247,3;1,68;17,29
318;1,68;17,29
249,1;1,68;17,29
281,5;1,68;17,29
299,5;1,68;17,29
304,5;1,68;17,29
195,7;1,68;17,29
271,3;1,68;17,29
281,5;1,68;17,29
59,5;1,68;17,29
345,4;1,68;17,29
267;1,68;17,29
345,4;1,68;17,29
293,7;1,68;17,29
256,8;1,68;17,29
157,4;1,68;17,29
132,4;1,68;17,29
331,5;1,68;17,29
331,5;1,68;17,29
344,4;1,68;17,29
344,4;1,68;17,29
123,8;1,68;17,29
98,4;1,68;17,29
147,5;1,68;17,29
299,5;1,68;17,29
59,5;1,68;17,29
100;1,68;17,29
309,5;1,68;17,29
382,4;1,68;17,29
284,9;1,68;17,29
100;1,68;17,29
209,4;1,68;17,29
23,4;1,68;17,29
69,1;1,68;17,29
142,3;1,68;17,29
247,3;1,68;17,29
103,9;6,85;3,549
209,2;6,85;3,549
4,4;6,85;3,549
5,8;6,85;3,549
5,3;6,85;3,549
0,8;6,85;3,549
17,2;6,85;3,549
17,2;6,85;3,549
0,8;6,85;3,549
0,8;6,85;3,549
182,9;6,5;8,744
208,2;6,5;8,744
234,1;6,5;8,744
234,1;6,5;8,744
165,3;6,5;8,744
165,3;6,5;8,744
165,3;6,5;8,744
165,3;6,5;8,744
165,3;6,5;8,744
75,5;6,5;8,744
221,5;6,5;8,744
182,9;6,5;8,744
221,5;6,5;8,744
237,4;6,5;8,744
217;6,5;8,744
229;6,5;8,744
225,7;6,5;8,744
218,8;6,5;8,744
64,2;6,5;8,744
210,2;6,5;8,744
14,1;6,5;8,744
5,4;6,5;8,744
182,9;6,5;8,744
40,8;6,5;8,744
165,3;6,5;8,744
242,8;6,5;8,744
221,5;6,5;8,744
53,4;6,5;8,744
217;6,5;8,744
154,1;6,5;8,744
223,2;6,5;8,744
110,7;6,5;8,744
210,2;6,5;8,744
286,8;7,57;67,098
427,8;7,57;67,098
359,4;7,57;67,098
427,8;7,57;67,098
27,2;7,57;67,098
321,9;7,57;67,098
228,4;7,57;67,098
159,1;7,57;67,098
276,9;7,57;67,098
304,5;7,57;67,098
267,2;7,57;67,098
359,6;7,57;67,098
183;7,57;67,098
285,7;7,57;67,098
180,3;7,57;67,098
321,3;7,57;67,098
403;7,57;67,098
256,5;7,57;67,098
311;7,57;67,098
287,3;7,57;67,098
221,4;7,57;67,098
183,4;7,57;67,098
365,8;7,57;67,098
183,4;7,57;67,098
321,3;7,57;67,098
365,8;7,57;67,098
220,8;7,57;67,098
321,3;7,57;67,098
154,8;7,57;67,098
285,7;7,57;67,098
234,3;7,57;67,098
311;7,57;67,098
314,1;7,57;67,098
321,3;7,57;67,098
321,9;7,57;67,098
69,6;7,57;67,098
318,8;7,57;67,098
285,1;7,57;67,098
321,9;7,57;67,098
314,1;7,57;67,098
410,2;7,57;67,098
345,4;7,57;67,098
304,5;7,57;67,098
358;7,57;67,098
314,1;7,57;67,098
403;7,57;67,098
314,1;7,57;67,098
388,5;7,57;67,098
70,3;7,57;67,098
61,1;7,57;67,098
136,8;7,57;67,098
63,7;7,57;67,098
56,9;7,57;67,098
370,1;7,57;67,098
285,7;7,57;67,098
61,1;7,57;67,098
403;7,57;67,098
320;7,57;67,098
86,2;7,57;67,098
57,7;7,57;67,098
314,1;7,57;67,098
370,1;7,57;67,098
284,5;7,57;67,098
357,4;7,57;67,098
349,4;7,57;67,098
321,3;7,57;67,098
311,2;7,57;67,098
424,7;7,57;67,098
320,4;7,57;67,098
403;7,57;67,098
349,4;7,57;67,098
403;7,57;67,098
284,5;7,57;67,098
311;7,57;67,098
349,4;7,57;67,098
198,5;7,57;67,098
403;7,57;67,098
63,7;7,57;67,098
501,6;7,57;67,098
122,7;7,57;67,098
311;7,57;67,098
268,3;7,57;67,098
410,2;7,57;67,098
304,5;7,57;67,098
320;7,57;67,098
352,8;7,57;67,098
281,5;7,57;67,098
281,5;7,57;67,098
273,9;7,57;67,098
285,7;7,57;67,098
331,3;7,57;67,098
365,8;7,57;67,098
320;7,57;67,098
388,5;7,57;67,098
204,3;7,57;67,098
204,3;7,57;67,098
184,3;7,57;67,098
297,7;7,57;67,098
210,5;7,57;67,098
199,8;7,57;67,098
209,8;7,57;67,098
177,2;7,57;67,098
166,8;7,57;67,098
166,8;7,57;67,098
199,8;7,57;67,098
210,5;7,57;67,098
177,2;7,57;67,098
320,4;7,57;67,098
388,5;7,57;67,098
321,5;7,57;67,098
285,1;7,57;67,098
388,5;7,57;67,098
311,2;7,57;67,098
314,1;7,57;67,098
317,4;7,57;67,098
349,4;7,57;67,098
235,7;5,24;63,118
256,5;5,24;63,118
334;5,24;63,118
352,8;5,24;63,118
334;5,24;63,118
389,4;5,24;63,118
334;5,24;63,118
349,1;5,24;63,118
354,7;5,24;63,118
354,7;5,24;63,118
336,4;5,24;63,118
352,8;5,24;63,118
351,4;5,24;63,118
336,4;5,24;63,118
349,1;5,24;63,118
334;5,24;63,118
349,1;5,24;63,118
334;5,24;63,118
336,4;5,24;63,118
336,4;5,24;63,118
336,4;5,24;63,118
397,4;5,24;63,118
336,4;5,24;63,118
370,3;5,24;63,118
349,1;5,24;63,118
370,3;5,24;63,118
336,4;5,24;63,118
317;5,24;63,118
334;5,24;63,118
235,7;5,24;63,118
210,7;5,24;63,118
188,1;5,24;63,118
235,7;5,24;63,118
351,4;5,24;63,118
352,8;5,24;63,118
152,2;5,24;63,118
235,7;5,24;63,118
235,7;5,24;63,118
397,4;5,24;63,118
295,2;5,24;63,118
256,5;5,24;63,118
356;5,24;63,118
352,8;5,24;63,118
334;5,24;63,118
334;5,24;63,118
352,8;5,24;63,118
235,7;5,24;63,118
356;5,24;63,118
349,1;5,24;63,118
212,1;5,24;63,118
408;5,24;63,118
240,3;5,24;63,118
188,1;5,24;63,118
256,5;5,24;63,118
314,6;5,24;63,118
179,2;5,24;63,118
188,1;5,24;63,118
314,6;5,24;63,118
188,1;5,24;63,118
334;5,24;63,118
240,3;5,24;63,118
243;5,24;63,118
334;5,24;63,118
349,1;5,24;63,118
314,6;5,24;63,118
256,5;5,24;63,118
317;5,24;63,118
274,7;5,24;63,118
313,6;5,24;63,118
313,6;5,24;63,118
314,6;5,24;63,118
356,7;5,24;63,118
313,6;5,24;63,118
336,4;5,24;63,118
334,3;5,24;63,118
334;5,24;63,118
336,4;5,24;63,118
334;5,24;63,118
349,1;5,24;63,118
240,3;5,24;63,118
179,2;5,24;63,118
152,2;5,24;63,118
179,2;5,24;63,118
179,2;5,24;63,118
188,1;5,24;63,118
179,2;5,24;63,118
235,7;5,24;63,118
152,2;5,24;63,118
188,1;5,24;63,118
188,1;5,24;63,118
356,7;5,24;63,118
235,7;5,24;63,118
314,6;5,24;63,118
349,1;5,24;63,118
356;5,24;63,118
235,7;5,24;63,118
235,7;5,24;63,118
235,7;5,24;63,118
179,2;5,24;63,118
211,1;3,37;17,32
88,6;3,37;17,32
211,1;3,37;17,32
171;3,37;17,32
211,1;3,37;17,32
227,9;3,37;17,32
188;3,37;17,32
150,7;3,37;17,32
269;3,37;17,32
229,4;3,37;17,32
130;3,37;17,32
217,8;3,37;17,32
211,1;3,37;17,32
243,1;3,37;17,32
145,3;3,37;17,32
193,9;3,37;17,32
240,1;3,37;17,32
213,5;3,37;17,32
282,6;3,37;17,32
231,9;3,37;17,32
94,9;3,37;17,32
107,5;3,37;17,32
240,1;3,37;17,32
98,7;3,37;17,32
171;3,37;17,32
213,5;3,37;17,32
224,4;3,37;17,32
227,9;3,37;17,32
211;3,37;17,32
211,1;3,37;17,32
199;3,37;17,32
269;3,37;17,32
27,1;3,37;17,32
14,8;3,37;17,32
212,3;3,37;17,32
79,8;3,37;17,32
212,3;3,37;17,32
203,3;3,37;17,32
180,8;3,37;17,32
201,7;3,37;17,32
203,3;3,37;17,32
79,8;3,37;17,32
45,8;3,37;17,32
130,3;3,37;17,32
127,4;3,37;17,32
107,5;3,37;17,32
68,9;3,37;17,32
130,3;3,37;17,32
229,4;3,37;17,32
188;3,37;17,32
201,7;3,37;17,32
199;3,37;17,32
201,7;3,37;17,32
199;3,37;17,32
253,9;3,37;17,32
269;3,37;17,32
269;3,37;17,32
275,1;3,37;17,32
269;3,37;17,32
269;3,37;17,32
229,4;3,37;17,32
130,3;3,37;17,32
119,7;3,37;17,32
229,4;3,37;17,32
215;3,37;17,32
215;3,37;17,32
282,6;3,37;17,32
233,5;3,37;17,32
79,8;3,37;17,32
79,8;3,37;17,32
130,3;3,37;17,32
196,5;3,37;17,32
282,6;3,37;17,32
297,1;3,37;17,32
282,6;3,37;17,32
282,6;3,37;17,32
196,5;3,37;17,32
104;3,37;17,32
282,6;3,37;17,32
203,3;3,37;17,32
276,2;3,37;17,32
276,2;3,37;17,32
196,5;3,37;17,32
282,6;3,37;17,32
213,5;3,37;17,32
203,3;3,37;17,32
282,6;3,37;17,32
